"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"5786",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0006063","uronic acid metabolic process"
"5787",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0018022","peptidyl-lysine methylation"
"5788",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0048520","positive regulation of behavior"
"5789",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:1905508","protein localization to microtubule organizing center"
"5790",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
"5791",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0035994","response to muscle stretch"
"5792",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:1901071","glucosamine-containing compound metabolic process"
"5793",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0050686","negative regulation of mRNA processing"
"5794",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0070233","negative regulation of T cell apoptotic process"
"5795",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0043302","positive regulation of leukocyte degranulation"
"5796",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0009435","NAD biosynthetic process"
"5797",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0000027","ribosomal large subunit assembly"
"5798",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0009220","pyrimidine ribonucleotide biosynthetic process"
"5799",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0042659","regulation of cell fate specification"
"5800",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0047497","mitochondrion transport along microtubule"
"5801",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0009164","nucleoside catabolic process"
"5802",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0015813","L-glutamate transmembrane transport"
"5803",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0030521","androgen receptor signaling pathway"
"5804",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0035336","long-chain fatty-acyl-CoA metabolic process"
"5805",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0010842","retina layer formation"
"5806",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0035268","protein mannosylation"
"5807",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0046755","viral budding"
"5808",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:1904292","regulation of ERAD pathway"
"5809",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:1903779","regulation of cardiac conduction"
"5810",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0019985","translesion synthesis"
"5811",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0046641","positive regulation of alpha-beta T cell proliferation"
"5812",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0060907","positive regulation of macrophage cytokine production"
"5813",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0034643","establishment of mitochondrion localization, microtubule-mediated"
"5814",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0010613","positive regulation of cardiac muscle hypertrophy"
"5815",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0061339","establishment or maintenance of monopolar cell polarity"
"5816",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0042178","xenobiotic catabolic process"
"5817",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0008156","negative regulation of DNA replication"
"5818",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0097106","postsynaptic density organization"
"5819",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0003272","endocardial cushion formation"
"5820",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:1902932","positive regulation of alcohol biosynthetic process"
"5821",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:0019585","glucuronate metabolic process"
"5822",0,0,1,0.413995726495726,25,0.999999999960094,"-","GO:1903306","negative regulation of regulated secretory pathway"
"5823",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator"
"5824",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0001895","retina homeostasis"
"5825",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0070918","regulatory ncRNA processing"
"5826",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0035088","establishment or maintenance of apical/basal cell polarity"
"5827",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0061245","establishment or maintenance of bipolar cell polarity"
"5828",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0007632","visual behavior"
"5829",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0046364","monosaccharide biosynthetic process"
"5830",0,0,1,0.943910256410256,57,0.999999999960789,"-","GO:0002707","negative regulation of lymphocyte mediated immunity"
"5831",3,0.973985431841832,1,3.0801282051282,186,0.999999999962164,"-","GO:0046434","organophosphate catabolic process"
"5832",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0045759","negative regulation of action potential"
"5833",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1903299","regulation of hexokinase activity"
"5834",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1903243","negative regulation of cardiac muscle hypertrophy in response to stress"
"5835",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007418","ventral midline development"
"5836",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060478","acrosomal vesicle exocytosis"
"5837",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0003057","regulation of the force of heart contraction by chemical signal"
"5838",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060453","regulation of gastric acid secretion"
"5839",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060435","bronchiole development"
"5840",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0034184","positive regulation of maintenance of mitotic sister chromatid cohesion"
"5841",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1902744","negative regulation of lamellipodium organization"
"5842",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0046130","purine ribonucleoside catabolic process"
"5843",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0034165","positive regulation of toll-like receptor 9 signaling pathway"
"5844",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060405","regulation of penile erection"
"5845",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0046121","deoxyribonucleoside catabolic process"
"5846",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0034157","positive regulation of toll-like receptor 7 signaling pathway"
"5847",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0046113","nucleobase catabolic process"
"5848",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0034137","positive regulation of toll-like receptor 2 signaling pathway"
"5849",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0034134","toll-like receptor 2 signaling pathway"
"5850",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0002583","regulation of antigen processing and presentation of peptide antigen"
"5851",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0006924","activation-induced cell death of T cells"
"5852",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0010172","embryonic body morphogenesis"
"5853",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0071910","determination of liver left/right asymmetry"
"5854",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0010138","pyrimidine ribonucleotide salvage"
"5855",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0002517","T cell tolerance induction"
"5856",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0045653","negative regulation of megakaryocyte differentiation"
"5857",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0002502","peptide antigen assembly with MHC class I protein complex"
"5858",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0045634","regulation of melanocyte differentiation"
"5859",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0045627","positive regulation of T-helper 1 cell differentiation"
"5860",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0019375","galactolipid biosynthetic process"
"5861",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0033634","positive regulation of cell-cell adhesion mediated by integrin"
"5862",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0033603","positive regulation of dopamine secretion"
"5863",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072383","plus-end-directed vesicle transport along microtubule"
"5864",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007354","zygotic determination of anterior/posterior axis, embryo"
"5865",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007315","pole plasm assembly"
"5866",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007314","oocyte anterior/posterior axis specification"
"5867",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000858","regulation of aldosterone secretion"
"5868",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000855","regulation of mineralocorticoid secretion"
"5869",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060369","positive regulation of Fc receptor mediated stimulatory signaling pathway"
"5870",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060359","response to ammonium ion"
"5871",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0046079","dUMP catabolic process"
"5872",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0046073","dTMP metabolic process"
"5873",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0046063","dCMP metabolic process"
"5874",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000821","regulation of grooming behavior"
"5875",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0034093","positive regulation of maintenance of sister chromatid cohesion"
"5876",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060335","positive regulation of type II interferon-mediated signaling pathway"
"5877",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060332","positive regulation of response to type II interferon"
"5878",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0046054","dGMP metabolic process"
"5879",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060304","regulation of phosphatidylinositol dephosphorylation"
"5880",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0071864","positive regulation of cell proliferation in bone marrow"
"5881",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0022028","tangential migration from the subventricular zone to the olfactory bulb"
"5882",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2001293","malonyl-CoA metabolic process"
"5883",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0010040","response to iron(II) ion"
"5884",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0010032","meiotic chromosome condensation"
"5885",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0021540","corpus callosum morphogenesis"
"5886",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007253","cytoplasmic sequestering of NF-kappaB"
"5887",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007231","osmosensory signaling pathway"
"5888",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060290","transdifferentiation"
"5889",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000758","positive regulation of peptidyl-lysine acetylation"
"5890",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072236","metanephric loop of Henle development"
"5891",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060268","negative regulation of respiratory burst"
"5892",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072215","regulation of metanephros development"
"5893",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0006777","Mo-molybdopterin cofactor biosynthetic process"
"5894",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1902525","regulation of protein monoubiquitination"
"5895",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0002397","MHC class I protein complex assembly"
"5896",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0002329","pre-B cell differentiation"
"5897",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0002326","B cell lineage commitment"
"5898",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0002322","B cell proliferation involved in immune response"
"5899",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity"
"5900",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072174","metanephric tubule formation"
"5901",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0140650","radial glia-guided pyramidal neuron migration"
"5902",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0001839","neural plate morphogenesis"
"5903",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000675","negative regulation of type B pancreatic cell apoptotic process"
"5904",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072143","mesangial cell development"
"5905",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1902498","regulation of protein autoubiquitination"
"5906",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0007100","mitotic centrosome separation"
"5907",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1902490","regulation of sperm capacitation"
"5908",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000634","regulation of primary miRNA processing"
"5909",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000631","regulation of pre-miRNA processing"
"5910",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1902474","positive regulation of protein localization to synapse"
"5911",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2000625","regulation of miRNA catabolic process"
"5912",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072104","glomerular capillary formation"
"5913",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072103","glomerulus vasculature morphogenesis"
"5914",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060137","maternal process involved in parturition"
"5915",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0060129","thyroid-stimulating hormone-secreting cell differentiation"
"5916",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0006682","galactosylceramide biosynthetic process"
"5917",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0032911","negative regulation of transforming growth factor beta1 production"
"5918",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0071650","negative regulation of chemokine (C-C motif) ligand 5 production"
"5919",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0071640","regulation of macrophage inflammatory protein 1 alpha production"
"5920",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:1990962","xenobiotic transport across blood-brain barrier"
"5921",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0071638","negative regulation of monocyte chemotactic protein-1 production"
"5922",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0045345","positive regulation of MHC class I biosynthetic process"
"5923",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0045338","farnesyl diphosphate metabolic process"
"5924",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0019083","viral transcription"
"5925",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:2001016","positive regulation of skeletal muscle cell differentiation"
"5926",0,0,1,0.0993589743589744,6,0.999999999962524,"-","GO:0072050","S-shaped body morphogenesis"
